actual_cost,ccg,date,items,quantity,row_id,row_name,setting
1030.14,99J,2018-11-01,126,3504,G82155,WATERFIELD HOUSE SURGERY,4
398.73,99J,2018-11-01,50,1035,G82158,HOWELL SURGERY,4
369.7,10A,2018-11-01,64,2295,G82160,OAKLANDS HEALTH CENTRE,4
41.19,09W,2018-11-01,38,958,G82161,REACH HEALTHCARE,4
72.58,09W,2018-11-01,16,504,G82162,ORCHARD FAMILY PRACTICE,4
377.62,99J,2018-11-01,81,2134,G82164,THE VINE MEDICAL CENTRE,4
476.39,10A,2018-11-01,72,2557,G82165,HAWKINGE AND ELHAM,4
13.06,99J,2018-11-01,22,335,G82170,LAMBERHURST,4
80.64,10D,2018-11-01,8,498,G82175,DR H BEERSTECHER PRACTICE,4
38.69,09W,2018-11-01,11,310,G82180,MAIDSTONE RD RAINHAM SURGERY,4
4.25,09W,2018-11-01,3,112,G82184,WALTHAM ROAD MEDICAL CENTRE,4
102.86,09J,2018-11-01,32,466,G82185,DARTFORD WEST HEALTH CENTRE,4
99.45,09C,2018-11-01,23,454,G82186,HAMSTREET SURGERY,4
196.38,09W,2018-11-01,13,400,G82198,GUN LANE MEDICAL CENTRE,4
154.12,99J,2018-11-01,42,758,G82200,WATERINGBURY,4
86.77,09W,2018-11-01,8,282,G82203,COURT VIEW SURGERY,4
191.86,99J,2018-11-01,77,1135,G82205,ST JOHN'S MEDICAL PRACTICE,4
272.64,09J,2018-11-01,28,385,G82206,JOYDENS WOOD MEDICAL CENTRE,4
42.01,10A,2018-11-01,14,394,G82211,AYLESHAM MEDICAL PRACTICE,4
152.94,09J,2018-11-01,49,723,G82212,PILGRIMS WAY SURGERY,4
113.55,99J,2018-11-01,53,795,G82215,MARDEN MEDICAL CENTRE,4
13.5,10A,2018-11-01,7,336,G82217,CENTRAL,4
265.68,09J,2018-11-01,39,710,G82218,BRAESIDE SURGERY,4
169.55,10E,2018-11-01,13,408,G82219,ST PETER'S SURGERY,4
189.58,09J,2018-11-01,39,879,G82221,ELMDENE SURGERY,4
42.83,99J,2018-11-01,11,121,G82224,OLD PARSONAGE SURGERY,4
119.48,09J,2018-11-01,32,1150,G82225,THE OAKS PARTNERSHIP,4
292.53,09W,2018-11-01,13,592,G82226,WIGMORE MEDICAL CENTRE,4
795.64,09E,2018-11-01,138,4097,G82228,CANTERBURY MEDICAL PRACTICE,4
33.77,99J,2018-11-01,11,212,G82229,SUTTON VALENCE GROUP PRACTICE,4
323.54,10D,2018-11-01,52,1407,G82231,LONDON ROAD MEDICAL CENTRE,4
206.61,10A,2018-11-01,56,1530,G82232,MANOR CLINIC,4
164.83,09W,2018-11-01,10,308,G82233,ST. WERBURGH MED.PRACTICE,4
10.75,99J,2018-11-01,21,258,G82234,PHOENIX MEDICAL PRACTICE,4
26.0,99J,2018-11-01,25,602,G82235,OLD SCHOOL SURGERY,4
5.67,09W,2018-11-01,4,168,G82600,EASTCOURT LANE SURGERY,4
445.97,99J,2018-11-01,47,1582,G82604,THE MEDICAL CENTRE GROUP,4
581.39,99J,2018-11-01,24,794,G82605,THE CRANE,4
11.58,09W,2018-11-01,8,280,G82622,THE SURGERY RAILWAY STREET,4
6.19,09W,2018-11-01,12,126,G82631,BRYANT STREET MEDICAL PRACTICE,4
1273.94,10D,2018-11-01,75,2281,G82634,THE MEADS MEDICAL PRACTICE,4
128.75,09W,2018-11-01,10,448,G82635,PUMP LANE SURGERY,4
5.56,09J,2018-11-01,14,119,G82639,MAPLE PRACTICE,4
84.3,99J,2018-11-01,18,520,G82641,WALLIS AVENUE,4
533.8,09J,2018-11-01,66,1506,G82647,TEMPLE HILL SURGERY,4
24.69,09J,2018-11-01,29,203,G82648,ROCHESTER ROAD SURGERY,4
603.62,10E,2018-11-01,63,2168,G82650,MOCKETTS WOOD SURGERY,4
23.15,10A,2018-11-01,4,142,G82652,CHURCH ROAD,4
5.83,09W,2018-11-01,17,140,G82653,CASTLE MEDICAL PRACTICE,4
210.5,09C,2018-11-01,13,424,G82658,SELLINDGE SURGERY,4
184.45,10A,2018-11-01,13,438,G82662,PENCESTER HEALTH,4
205.64,10A,2018-11-01,34,1334,G82665,MARTELLO HEALTH CENTRE,4
145.93,10E,2018-11-01,51,1642,G82666,BIRCHINGTON MEDICAL CENTRE,4
454.54,10D,2018-11-01,24,817,G82671,IWADE HEALTH CENTRE,4
51.04,09W,2018-11-01,28,464,G82679,APEX MEDICAL CENTRE,4
115.17,99J,2018-11-01,32,1092,G82681,MALLING HEALTH FOUR,4
23.73,10D,2018-11-01,29,490,G82682,THE OM MEDICAL CENTRE,4
38.98,10A,2018-11-01,25,562,G82684,NEW LYMINGE SURGERY,4
309.78,10D,2018-11-01,55,1418,G82686,MINSTER MEDICAL CENTRE,4
118.22,10D,2018-11-01,20,536,G82687,DR S J WITTS PRACTICE,4
32.6,09J,2018-11-01,7,156,G82690,LOWER HIGHAM ROAD SURGERY,4
133.25,99J,2018-11-01,16,416,G82691,LANGLEY,4
669.47,10D,2018-11-01,63,2726,G82693,MEMORIAL MEDICAL CENTRE,4
9.66,10A,2018-11-01,11,289,G82696,MANOR ROAD SURGERY,4
5.69,09W,2018-11-01,12,126,G82697,THE CHURCHILL CLINIC,4
141.5,10D,2018-11-01,25,560,G82698,DR RB KUMAR PRACTICE,4
17.58,10A,2018-11-01,16,504,G82700,BUCKLAND MEDICAL PRACTICE,4
128.2,10D,2018-11-01,9,168,G82702,MILTON REGIS SURGERY,4
19.27,09W,2018-11-01,12,430,G82704,THE CHURCH VIEW PRACTICE,4
0.96,09W,2018-11-01,1,28,G82706,BROMPTON MEDICAL CENTRE,4
4.35,09W,2018-11-01,9,84,G82708,MARLOWE PARK MEDICAL CTR.,4
12.0,09W,2018-11-01,8,308,G82719,MATRIX MEDICAL PRACTICE,4
64.62,09W,2018-11-01,9,284,G82721,PARKWOOD FAMILY PRACTICE,4
26.98,09J,2018-11-01,37,695,G82722,HEXTABLE SURGERY,4
116.07,09W,2018-11-01,23,543,G82727,MALLING HEALTH BLUE SUITE,4
203.19,10A,2018-11-01,29,868,G82729,WHITE CLIFFS MEDICAL CENTRE,4
39.91,09C,2018-11-01,7,226,G82730,KINGSNORTH MEDICAL PRACTICE,4
324.3,99J,2018-11-01,74,1154,G82732,WISH VALLEY SURGERY,4
149.21,99J,2018-11-01,35,1190,G82733,ORCHARD END,4
4.72,09C,2018-11-01,7,112,G82735,SOUTH ASHFORD MEDICS,4
33.52,09W,2018-11-01,7,226,G82737,LONG CATLIS ROAD SURGERY,4
109.37,09W,2018-11-01,5,126,G82741,PRINCES PARK MEDICAL CTR,4
629.04,09W,2018-11-01,66,1989,G82744,THE HALFWAY SURGERY,4
173.47,99J,2018-11-01,17,511,G82751,THE ORCHARD MEDICAL CENTRE,4
79.58,09W,2018-11-01,10,207,G82753,THE KINGS FAMILY PRACTICE,4
11.38,99J,2018-11-01,16,312,G82754,HADLOW MEDICAL CENTRE,4
72.34,10D,2018-11-01,9,137,G82757,LAKE MEDICAL CENTRE,4
41.26,10A,2018-11-01,11,398,G82760,PARK FARM,4
6.55,09W,2018-11-01,4,168,G82762,UPPER CANTERBURY ST SURGERY,4
9.7,09W,2018-11-01,16,245,G82763,NAPIER ROAD SURGERY,4
855.89,99J,2018-11-01,66,1747,G82768,LONSDALE MEDICAL CENTRE,4
6.34,09W,2018-11-01,6,182,G82775,MALVERN ROAD SURGERY,4
30.02,99J,2018-11-01,11,252,G82777,COBTREE,4
26.56,09J,2018-11-01,31,490,G82780,GRAVESEND MEDICAL CENTRE,4
108.25,09E,2018-11-01,30,660,G82790,OLD SCHOOL SURGERY,4
82.06,10D,2018-11-01,20,268,G82791,DR S CHANDRAN PRACTICE,4
138.75,10E,2018-11-01,18,644,G82796,BROADSTAIRS MEDICAL PRACTICE,4
69.2,10D,2018-11-01,10,210,G82799,SHEPPEY HEALTHY LIVING CENTRE,4
27.73,09E,2018-11-01,6,168,G82802,CANTERBURY HEALTH CENTRE,4
389.91,09J,2018-11-01,40,929,G82808,"OAKFIELD HEALTH CENTRE, PRACTICE 2",4
368.29,09J,2018-11-01,34,736,G82809,DOWNS WAY MEDICAL PRACTICE,4
248.44,09W,2018-11-01,18,698,G82820,WAYFIELD ROAD SURGERY,4
372.1,99J,2018-11-01,51,965,G82888,SOUTH PARK MEDICAL PRACTICE,4
149.46,08A,2018-11-01,26,553,G83001,MANOR BROOK PMS,4
242.55,07N,2018-11-01,44,660,G83002,THE WESTWOOD SURGERY,4
155.14,08A,2018-11-01,5,302,G83003,COLDHARBOUR HILL PMS,4
419.3,07N,2018-11-01,142,1690,G83004,BARNARD MEDICAL GROUP,4
6.03,07N,2018-11-01,7,147,G83005,CAIRNGALL MEDICAL PRACTICE,4
493.88,07N,2018-11-01,96,1681,G83006,THE ALBION SURGERY,4
135.25,07N,2018-11-01,71,1238,G83009,BELLEGROVE SURGERY,4
311.5,07N,2018-11-01,44,1532,G83010,NORTHUMBERLAND HEATH MED.CTR.,4
81.36,08A,2018-11-01,25,392,G83012,GALLIONS REACH HEALTH CENTRE,4
115.41,08A,2018-11-01,9,308,G83013,BLACKHEATH STANDARD PMS,4
87.73,08A,2018-11-01,12,450,G83015,ELTHAM PALACE PMS,4
87.28,08A,2018-11-01,7,252,G83016,ROYAL ARSENAL MEDICAL CENTRE,4
32.36,07N,2018-11-01,31,658,G83018,LAKESIDE MEDICAL,4
170.52,08A,2018-11-01,28,842,G83019,PLUMSTEAD H/C PMS,4
274.72,08A,2018-11-01,36,1087,G83021,VANBRUGH GROUP PRACTICE,4
2.6,08A,2018-11-01,9,63,G83022,DR V SANDRASAGRA'S PRACTICE,4
8.46,07N,2018-11-01,14,196,G83024,INGLETON AVENUE SURGERY,4
109.03,07N,2018-11-01,27,1192,G83025,WELLING MEDICAL PRACTICE,4
197.52,08A,2018-11-01,13,324,G83026,TRIVENI PMS,4
106.42,08A,2018-11-01,34,653,G83027,SHERARD ROAD MEDICAL CENTRE,4
37.08,07N,2018-11-01,34,730,G83028,BEXLEY GROUP PRACTICE,4
393.26,07N,2018-11-01,73,1106,G83029,PLAS MEDDYG SURGERY,4
49.95,08A,2018-11-01,6,280,G83030,ALL SAINTS MEDICAL CENTRE PMS,4
98.25,08A,2018-11-01,34,1232,G83031,ABBEY WOOD SURGERY,4
26.2,07N,2018-11-01,19,532,G83033,DR THAVAPALAN AND PARTNERS,4
177.08,08A,2018-11-01,44,681,G83034,ELTHAM PARK SURGERY,4
3.29,07N,2018-11-01,2,84,G83037,BULBANKS MEDICAL CENTRE,4
294.39,08A,2018-11-01,46,1430,G83039,ST MARKS PMS,4
25.0,08A,2018-11-01,42,588,G83044,FAIRFIELD PMS,4
26.51,07N,2018-11-01,37,420,G83046,BURSTED WOOD SURGERY,4
79.18,07N,2018-11-01,68,1064,G83047,STATION ROAD SURGERY,4
280.19,07N,2018-11-01,95,1948,G83049,LYNDHURST ROAD MEDICAL CENTRE,4
29.86,07N,2018-11-01,37,553,G83052,BELVEDERE MEDICAL CENTRE,4
170.72,07N,2018-11-01,96,1462,G83053,BEXLEY MEDICAL GROUP,4
185.56,07N,2018-11-01,65,868,G83057,WOODLANDS SURGERY,4
45.37,08A,2018-11-01,16,301,G83058,PRIMECARE PMS (SOUTH STREET),4
5.4,08A,2018-11-01,6,154,G83060,GLYNDON PMS,4
553.04,07N,2018-11-01,80,1461,G83061,CROOK LOG SURGERY,4
10.18,07N,2018-11-01,4,224,G83062,SLADE GREEN MEDICAL CTR.,4
479.79,08A,2018-11-01,50,1059,G83065,BURNEY STREET PMS,4
945.01,07N,2018-11-01,169,3756,G83066,SIDCUP MEDICAL CENTRE,4
273.0,08A,2018-11-01,49,898,G83067,VALENTINE HEALTH PARTNERSHIP,4
64.12,08A,2018-11-01,28,532,G83628,NEW ELTHAM AND BLACKFEN MEDICAL CENTRE,4
6.54,07N,2018-11-01,13,133,G83630,RIVERSIDE SURGERY,4
4.32,08A,2018-11-01,8,98,G83631,ABBEYSLADE PMS (DR CHAND),4
6.36,08A,2018-11-01,1,84,G83635,WAVERLEY PMS,4
6.71,08A,2018-11-01,4,196,G83641,PLUMBRIDGE MEDICAL CENTRE,4
93.45,07N,2018-11-01,53,548,G83642,CRAYFORD TOWN SURGERY,4
12.68,08A,2018-11-01,7,308,G83647,MOSTAFA PMS,4
135.23,08A,2018-11-01,3,84,G83651,WOODLANDS SURGERY,4
0.96,08A,2018-11-01,1,28,G83654,BANNOCKBURN SURGERY,4
54.22,08A,2018-11-01,16,588,G83673,ELMSTEAD MEDICAL CLINIC,4
221.71,08A,2018-11-01,32,732,G83680,ELTHAM MEDICAL PRACTICE,4
156.55,07Q,2018-11-01,37,1432,G84001,SOUTH VIEW PARTNERSHIP,4
48.04,07Q,2018-11-01,24,896,G84002,DYSART SURGERY,4
402.05,07Q,2018-11-01,32,1261,G84003,LINKS MEDICAL PRACTICE,4
275.96,07Q,2018-11-01,56,1912,G84004,STOCK HILL SURGERY,4
192.6,07Q,2018-11-01,23,848,G84005,DERRY DOWNS SURGERY,4
211.49,07Q,2018-11-01,41,1467,G84006,SUMMERCROFT SURGERY,4
395.03,07Q,2018-11-01,32,1448,G84007,POVEREST MEDICAL CENTRE,4
317.74,07Q,2018-11-01,33,1228,G84008,MANOR ROAD SURGERY,4
239.58,07Q,2018-11-01,18,594,G84009,FAMILY SURGERY,4
263.56,07Q,2018-11-01,80,3203,G84010,CHISLEHURST MEDICAL PRACTICE,4
610.17,07Q,2018-11-01,22,1094,G84011,EDEN PARK SURGERY,4
9.68,07Q,2018-11-01,5,224,G84013,ST MARY CRAY PRACTICE,4
276.77,07Q,2018-11-01,39,1754,G84015,STATION ROAD SURGERY,4
162.44,07Q,2018-11-01,59,2204,G84016,LONDON LANE CLINIC,4
176.81,07Q,2018-11-01,30,856,G84017,ADDINGTON ROAD SURGERY,4
226.66,07Q,2018-11-01,32,1460,G84018,CORNERWAYS SURGERY,4
132.52,07Q,2018-11-01,50,1220,G84019,BROOMWOOD ROAD SURGERY,4
359.18,07Q,2018-11-01,30,1298,G84020,CHELSFIELD SURGERY,4
139.78,07Q,2018-11-01,30,1041,G84021,CHARTERHOUSE SURGERY,4
25.42,07Q,2018-11-01,15,546,G84022,TRINITY MEDICAL CENTRE,4
602.41,07Q,2018-11-01,55,1858,G84023,SOUTHBOROUGH LANE SURGERY,4
207.32,07Q,2018-11-01,24,930,G84024,BROMLEY COMMON PRACTICE,4
80.77,07Q,2018-11-01,9,226,G84025,THE PARK PRACTICE,4
177.58,07Q,2018-11-01,32,1156,G84027,ELM HOUSE SURGERY,4
177.26,07Q,2018-11-01,25,767,G84028,ST JAMES' PRACTICE,4
56.11,07Q,2018-11-01,12,420,G84029,ROBIN HOOD SURGERY,4
25.41,07Q,2018-11-01,18,700,G84030,FORGE CLOSE SURGERY,4
534.76,07Q,2018-11-01,57,2244,G84032,KNOLL MEDICAL PRACTICE,4
275.18,07Q,2018-11-01,36,1397,G84033,PICKHURST SURGERY,4
216.32,07Q,2018-11-01,47,1534,G84035,TUDOR WAY SURGERY,4
21.94,07Q,2018-11-01,8,420,G84039,NORHEADS LANE SURGERY,4
148.76,07Q,2018-11-01,36,1334,G84040,BALLATER SURGERY,4
4.47,07Q,2018-11-01,4,112,G84041,GILLMANS ROAD SURGERY,4
39.92,07Q,2018-11-01,20,310,G84604,HIGHLAND ROAD SURGERY,4
61.68,07Q,2018-11-01,13,380,G84607,WICKHAM PARK SURGERY,4
232.92,07Q,2018-11-01,7,508,G84609,BANK HOUSE SURGERY,4
187.81,07Q,2018-11-01,7,436,G84621,WHITEHOUSE SURGERY,4
8.22,07Q,2018-11-01,7,238,G84624,ANERLEY SURGERY,4
85.47,07Q,2018-11-01,16,504,G84625,OAKFIELD SURGERY,4
25.15,07Q,2018-11-01,17,644,G84627,GREEN STREET GREEN MED CT,4
11.56,07Q,2018-11-01,6,224,G84628,CROSS HALL SURGERY,4
283.38,07Q,2018-11-01,40,1019,G84629,SUNDRIDGE MEDICAL CENTRE,4
130.11,07Q,2018-11-01,11,532,G84630,CRESCENT SURGERY,4
78.65,08Q,2018-11-01,147,1428,G85001,FOREST HILL GROUP PRACTICE,4
115.97,08K,2018-11-01,45,657,G85002,STREATHAM HIGH PRACTICE,4
59.63,08L,2018-11-01,20,504,G85003,BELMONT HILL SURGERY,4
477.96,08L,2018-11-01,40,1383,G85004,THE JENNER PRACTICE,4
329.65,08L,2018-11-01,59,2282,G85005,SOUTH LEWISHAM GROUP PRACTICE,4
20.2,08Q,2018-11-01,37,438,G85006,THE ACORN & GAUMONT HOUSE SURGERY,4
57.45,08L,2018-11-01,8,422,G85008,MORNINGTON SURGERY,4
406.3,08K,2018-11-01,61,1140,G85011,CLAPHAM FAMILY PRACTICE,4
274.22,08Q,2018-11-01,51,693,G85013,DR RS DURSTON'S PRACTICE,4
471.86,08K,2018-11-01,129,1834,G85014,STREATHAM COMMON GROUP PRACTICE,4
257.07,08L,2018-11-01,31,804,G85015,THE QRP SURGERY,4
424.97,08K,2018-11-01,115,1098,G85016,HERNE HILL GROUP PRACTICE,4
80.22,08Q,2018-11-01,24,191,G85019,TRAFALGAR SURGERY,4
74.12,08L,2018-11-01,6,65,G85020,KINGFISHER MEDICAL CENTRE,4
529.42,08K,2018-11-01,134,2462,G85021,DR. MASTERTON'S SURGERY,4
328.59,08K,2018-11-01,98,1536,G85022,NORTH WOOD GROUP PRACTICE,4
31.61,08L,2018-11-01,8,322,G85023,LEWISHAM MEDICAL CENTRE,4
153.02,08L,2018-11-01,21,807,G85024,SYDENHAM GREEN GROUP PRACTICE,4
142.69,08K,2018-11-01,61,546,G85025,BRIXTON HILL GROUP PRACTICE,4
337.4,08L,2018-11-01,18,622,G85026,CLIFTON RISE FAMILY PRACTICE,4
153.73,08L,2018-11-01,17,956,G85027,BURNT ASH SURGERY,4
395.01,08K,2018-11-01,100,903,G85028,STOCKWELL GROUP PRACTICE,4
9.28,08Q,2018-11-01,25,175,G85029,FALMOUTH ROAD GROUP PRACTICE,4
15.23,08Q,2018-11-01,23,217,G85030,PARKSIDE MEDICAL CENTRE,4
19.97,08Q,2018-11-01,38,394,G85031,DMC CHADWICK ROAD,4
435.93,08L,2018-11-01,34,1376,G85032,TORRIDON ROAD MEDICAL PRACTICE,4
562.66,08Q,2018-11-01,330,3674,G85034,NEXUS HEALTH GROUP,4
225.98,08L,2018-11-01,10,340,G85035,MORDEN HILL SURGERY,4
203.82,08L,2018-11-01,34,1176,G85038,ST JOHNS MEDICAL CENTRE,4
229.69,08K,2018-11-01,95,1136,G85039,PAXTON GREEN GROUP PRACTICE,4
28.05,08Q,2018-11-01,68,526,G85040,QUEENS ROAD SURGERY,4
190.08,08K,2018-11-01,48,681,G85041,PALACE ROAD SURGERY,4
20.34,08Q,2018-11-01,36,392,G85042,ST GILES SURGERY,4
191.46,08K,2018-11-01,34,338,G85044,VALLEY ROAD SURGERY,4
113.22,08K,2018-11-01,58,865,G85045,HETHERINGTON GROUP PRACTICE,4
423.4,08L,2018-11-01,31,1360,G85046,LEE ROAD SURGERY,4
23.31,08K,2018-11-01,52,485,G85047,KNIGHTS HILL SURGERY SUITE 1,4
70.85,08L,2018-11-01,7,336,G85048,THE BROCKLEY ROAD SURGERY,4
15.11,08Q,2018-11-01,33,392,G85050,SIR JOHN KIRK CLOSE SURGERY,4
93.47,08Q,2018-11-01,62,571,G85051,ELM LODGE SURGERY,4
31.58,08Q,2018-11-01,10,168,G85052,OLD KENT ROAD SURGERY,4
257.93,08K,2018-11-01,78,847,G85053,HURLEY AND RIVERSIDE PRACTICES,4
221.12,08K,2018-11-01,58,1199,G85054,LAMBETH WALK GROUP PRACTICE,4
685.22,08L,2018-11-01,34,1256,G85055,HILLY FIELDS MEDICAL CENTRE,4
86.58,08L,2018-11-01,13,450,G85057,DOWNHAM FAMILY MEDICAL PRACTICE,4
12.77,08L,2018-11-01,14,371,G85061,WOOLSTONE MEDICAL CENTRE,4
11.46,08K,2018-11-01,32,224,G85073,VASSALL MEDICAL CENTRE,4
11.26,08L,2018-11-01,7,224,G85081,SYDENHAM SURGERY,4
85.54,08Q,2018-11-01,7,142,G85082,DR RHK SINHA'S PRACTICE,4
41.62,08K,2018-11-01,38,298,G85083,SANDMERE PRACTICE,4
8.16,08Q,2018-11-01,18,175,G85084,PENROSE SURGERY,4
118.19,08L,2018-11-01,16,522,G85085,GROVE MEDICAL CENTRE,4
64.81,08K,2018-11-01,34,315,G85086,THE SOUTH LAMBETH RD PRACTICE,4
25.34,08Q,2018-11-01,29,469,G85087,SILVERLOCK MEDICAL CENTRE,4
23.26,08L,2018-11-01,17,588,G85089,HONOR OAK GROUP PRACTICE,4
14.06,08Q,2018-11-01,33,301,G85091,THE THREE ZERO SIX MEDICAL CENTRE,4
74.79,08K,2018-11-01,47,812,G85096,THE VALE SURGERY,4
27.48,08K,2018-11-01,49,503,G85100,BECKETT HOUSE PRACTICE,4
11.18,08K,2018-11-01,13,231,G85102,THE VAUXHALL SURGERY,4
28.85,08L,2018-11-01,21,784,G85104,ICO HEALTH GROUP,4
677.28,08L,2018-11-01,35,1028,G85105,VESTA ROAD SURGERY,4
4.38,08Q,2018-11-01,12,84,G85106,DR KK MISRA'S PRACTICE,4
372.26,08K,2018-11-01,79,762,G85109,CLAPHAM PARK GROUP PRACTICE,4
8.3,08Q,2018-11-01,10,184,G85112,THE HAMBLEDEN CLINIC,4
276.31,08L,2018-11-01,47,1631,G85114,WELLS PARK PRACTICE,4
4.22,08K,2018-11-01,9,112,G85118,STREATHAM PLACE SURGERY,4
81.08,08Q,2018-11-01,13,247,G85119,STERNHALL LANE SURGERY,4
12.76,08L,2018-11-01,24,315,G85120,TRIANGLE GROUP PRACTICE,4
205.52,08L,2018-11-01,31,993,G85121,PARKVIEW SURGERY,4
158.97,08K,2018-11-01,12,322,G85123,BINFIELD ROAD SURGERY,4
12.03,08L,2018-11-01,9,336,G85124,BELLINGHAM GREEN SURGERY,4
92.76,08Q,2018-11-01,31,506,G85125,PARK MEDICAL CENTRE,4
9.79,08K,2018-11-01,17,294,G85127,THE CORNER SURGERY,4
209.04,08K,2018-11-01,22,256,G85129,THE DEERBROOK SURGERY,4
180.21,08K,2018-11-01,61,565,G85130,MAWBEY GROUP PRACTICE,4
9.75,08Q,2018-11-01,19,196,G85132,MELBOURNE GROVE AND HAMBLEDEN PRACTICE,4
70.96,08Q,2018-11-01,6,112,G85134,THE LISTER PRIMARY CARE CENTRE,4
21.06,08K,2018-11-01,28,305,G85135,MINET GREEN HEALTH PRACTICE,4
12.57,08K,2018-11-01,10,238,G85136,WATERLOO HEALTH CENTRE,4
138.58,08K,2018-11-01,11,230,G85137,BROCKWELL PARK SURGERY,4
116.89,08Q,2018-11-01,79,1122,G85138,ALBION STREET GROUP PRACTICE,4
120.56,08Q,2018-11-01,42,506,G85623,BERMONDSEY SPA MEDICAL CENTRE,4
4.91,08Q,2018-11-01,10,140,G85632,THE VILLA STREET MEDICAL CENTRE,4
344.39,08L,2018-11-01,55,1734,G85633,NOVUM HEALTH PARTNERSHIP,4
7.07,08Q,2018-11-01,9,112,G85642,BLACKFRIARS MEDICAL PRACTICE,4
136.72,08Q,2018-11-01,94,775,G85644,THE GARDENS SURGERY,4
14.67,08K,2018-11-01,35,322,G85647,THE EXCHANGE SURGERY,4
23.57,08Q,2018-11-01,43,476,G85651,THE DULWICH MEDICAL CENTRE,4
91.55,08K,2018-11-01,46,394,G85662,THE STREATHAM HILL GROUP PRACTICE,4
229.51,08K,2018-11-01,15,335,G85673,SPRINGFIELD MEDICAL CENTRE,4
36.2,08K,2018-11-01,20,212,G85674,GRAFTON SQUARE SURGERY,4
78.31,08Q,2018-11-01,22,452,G85681,THE LORDSHIP LANE SURGERY,4
195.37,08Q,2018-11-01,86,1178,G85685,THE NUNHEAD SURGERY,4
15.88,08K,2018-11-01,35,343,G85690,HERNE HILL ROAD MEDICAL PRACTICE,4
27.86,08K,2018-11-01,1,30,G85695,AKERMAN MEDICAL PRACTICE,4
725.84,08L,2018-11-01,67,2202,G85696,VALE MEDICAL CENTRE,4
129.54,08L,2018-11-01,6,226,G85698,AMERSHAM VALE TRAINING PRACTICE,4
37.58,08Q,2018-11-01,16,163,G85705,THE NEW MILL STREET SURGERY,4
45.36,08K,2018-11-01,27,429,G85706,THE OLD DAIRY HEALTH CENTRE,4
43.71,08K,2018-11-01,27,280,G85708,DR CURRAN & PARTNERS,4
17.48,08L,2018-11-01,5,316,G85711,DEPTFORD SURGERY,4
248.31,08Q,2018-11-01,29,673,G85715,THE LISTER PRACTICE,4
122.01,08L,2018-11-01,13,331,G85716,OAKVIEW FAMILY PRACTICE,4
56.7,08L,2018-11-01,9,280,G85717,DR BK BATRA'S PRACTICE,4
79.08,08Q,2018-11-01,54,707,G85721,DR AT BRADFORD'S PRACTICE,4
261.2,08L,2018-11-01,16,618,G85722,WOODLANDS HEALTH CENTRE,4
3.93,08K,2018-11-01,9,84,G85724,EDITH CAVELL PRACTICE,4
202.78,08Q,2018-11-01,23,397,G85726,ST GILES SURGERY DR PATEL,4
227.27,08L,2018-11-01,9,378,G85727,NIGHTINGALE SURGERY,4
112.87,08L,2018-11-01,2,224,G85736,DEPTFORD MEDICAL CENTRE,4
46.18,09Y,2018-11-01,19,730,H81002,KNOWLE GREEN MEDICAL,4
783.86,09Y,2018-11-01,106,3532,H81003,SUNBURY GROUP PRACTICE,4
613.06,09Y,2018-11-01,140,2702,H81004,SHEPPERTON MEDICAL PRACTICE,4
355.87,09L,2018-11-01,44,1632,H81005,POND TAIL SURGERY,4
425.97,09N,2018-11-01,30,1107,H81006,AUSTEN ROAD SURGERY,4
90.38,09Y,2018-11-01,39,897,H81007,ROWAN TREE PRACTICE,4
282.94,09Y,2018-11-01,98,1749,H81009,STUDHOLME MEDICAL CENTRE,4
1942.46,09N,2018-11-01,180,5720,H81010,GUILDOWNS GROUP PRACTICE,4
694.75,99H,2018-11-01,82,1884,H81011,NORK CLINIC,4
1170.63,10C,2018-11-01,228,6551,H81013,BARTLETT GROUP PRACTICE,4
456.89,09Y,2018-11-01,63,1933,H81015,CHOBHAM & WEST END MEDICAL PRACTICE,4
1629.56,99H,2018-11-01,86,3161,H81016,FAIRFIELD MEDICAL CENTRE,4
1286.98,99H,2018-11-01,90,3484,H81017,ASHLEA MEDICAL PRACTICE,4
154.5,09Y,2018-11-01,28,954,H81019,SUNNY MEED SURGERY,4
222.4,09Y,2018-11-01,69,1415,H81020,FORT HOUSE SURGERY,4
861.46,09N,2018-11-01,124,3198,H81021,THE MILL MEDICAL PRACTICE,4
200.12,09N,2018-11-01,40,1142,H81022,CHIDDINGFOLD SURGERY,4
337.33,09L,2018-11-01,56,1982,H81023,LINGFIELD SURGERY,4
1296.78,09Y,2018-11-01,157,4811,H81024,GOLDSWORTH PARK HEALTH CENTRE,4
413.36,09Y,2018-11-01,59,2532,H81025,ST JOHN'S FAMILY PRACTICE,4
205.72,09N,2018-11-01,71,1642,H81026,BINSCOMBE MEDICAL CENTRE,4
982.86,99M,2018-11-01,92,3076,H81027,THE FERNS MEDICAL PRACTICE,4
933.16,99H,2018-11-01,133,3908,H81028,DORKING MEDICAL PRACTICE,4
837.29,09N,2018-11-01,58,1628,H81029,DAPDUNE HOUSE SURGERY,4
491.49,09L,2018-11-01,126,2802,H81030,GREYSTONE HOUSE SURGERY,4
135.87,09N,2018-11-01,34,798,H81031,WITLEY SURGERY,4
840.42,09Y,2018-11-01,89,2795,H81032,HEATHCOT MEDICAL PRACTICE,4
795.43,09Y,2018-11-01,153,4527,H81033,CHERTSEY HEALTH CENTRE,4
1277.35,09Y,2018-11-01,109,4006,H81034,MADEIRA MEDICAL,4
